SEQ,LINE_NM,UPDOWN_CD,DAY_CD,STATN_CD,EXT_CD,STATN_NM,FIRST_TIME,FIRST_DEP_NM,FIRST_ARR_NM,LAST_TIME,LAST_DEP_NM,LAST_ARR_NM
1797,02호선,2,2,245,211-2,신답,53330,성수,신설동,235630,성수,신설동
1798,02호선,2,3,245,211-2,신답,53330,성수,신설동,235630,성수,신설동
1799,02호선,1,1,230,230,신림,53330,서울대입구,성수,245130,성수,신도림
1800,02호선,1,2,230,230,신림,53330,서울대입구,성수,235130,성수,신도림
1801,02호선,1,3,230,230,신림,53330,서울대입구,성수,235130,성수,신도림
1802,02호선,2,1,209,209,한양대,53330,성수,성수,244900,성수,을지로입구
1803,02호선,2,3,209,209,한양대,53330,성수,성수,234530,성수,을지로입구
1804,02호선,2,2,209,209,한양대,53330,성수,성수,234530,성수,을지로입구
1805,02호선,1,3,245,211-2,신답,53400,신설동,성수,235500,신설동,성수
1806,02호선,1,1,245,211-2,신답,53400,신설동,성수,245500,신설동,성수
1807,02호선,1,2,245,211-2,신답,53400,신설동,성수,235500,신설동,성수
1808,02호선,2,2,217,217,잠실새내,53400,삼성,성수,234800,성수,성수
1809,02호선,2,1,217,217,잠실새내,53400,삼성,성수,244800,성수,성수
1810,02호선,2,3,217,217,잠실새내,53400,삼성,성수,234800,성수,성수
1811,02호선,1,2,241,241,이대,53400,홍대입구,성수,235300,성수,을지로입구
1812,02호선,1,1,241,241,이대,53400,홍대입구,성수,245300,성수,을지로입구
1813,02호선,1,3,241,241,이대,53400,홍대입구,성수,235300,성수,을지로입구
1814,02호선,1,2,236,236,영등포구청,53400,신도림,성수,235430,성수,홍대입구
1815,02호선,1,1,236,236,영등포구청,53400,신도림,성수,245330,성수,홍대입구
1816,02호선,1,3,236,236,영등포구청,53400,신도림,성수,235430,성수,홍대입구
1817,02호선,2,3,243,243,충정로,53400,을지로입구,성수,235300,성수,홍대입구
1818,02호선,2,2,243,243,충정로,53400,을지로입구,성수,235300,성수,홍대입구
1819,02호선,2,1,243,243,충정로,53400,을지로입구,성수,245300,성수,홍대입구
1820,02호선,1,3,221,221,역삼,53400,삼성,성수,234330,성수,서울대입구
1821,02호선,1,2,221,221,역삼,53400,삼성,성수,234330,성수,서울대입구
1822,02호선,2,2,232,232,구로디지털단지,53430,신도림,성수,235230,성수,서울대입구
1823,02호선,2,3,232,232,구로디지털단지,53430,신도림,성수,235230,성수,서울대입구
1824,02호선,1,1,221,221,역삼,53430,삼성,성수,244500,성수,서울대입구
1825,02호선,1,3,213,213,구의,53430,성수,성수,234700,성수,삼성
1826,02호선,1,1,213,213,구의,53430,성수,성수,244830,성수,삼성
1827,02호선,1,2,213,213,구의,53430,성수,성수,234700,성수,삼성
1828,02호선,1,2,205,205,동대문역사문화공원,53500,을지로입구,성수,235000,성수,성수
1829,02호선,1,3,205,205,동대문역사문화공원,53500,을지로입구,성수,235000,성수,성수
1830,02호선,2,2,226,226,사당,53500,서울대입구,성수,234600,성수,삼성
1831,02호선,2,1,226,226,사당,53500,서울대입구,성수,244500,성수,삼성
1832,02호선,2,3,226,226,사당,53500,서울대입구,성수,234600,성수,삼성
1833,02호선,2,1,232,232,구로디지털단지,53500,신도림,성수,245230,성수,서울대입구
1834,01호선,2,3,1717,P158,세마,50300,병점,신창,233400,광운대,천안
1835,01호선,2,2,1717,P158,세마,50300,병점,신창,233400,광운대,천안
1836,01호선,1,1,1811,160,동인천,50400,인천,동두천,234600,인천,구로
1837,01호선,2,1,1909,107,양주,50400,양주,인천,241230,연천,광운대
1838,01호선,1,2,1811,160,동인천,50400,인천,양주,233800,인천,구로
1839,01호선,1,3,1811,160,동인천,50400,인천,양주,233800,인천,구로
1840,01호선,1,2,1716,P157,병점,50400,병점,광운대,234100,서동탄,구로
1841,01호선,1,3,1716,P157,병점,50400,병점,광운대,234100,서동탄,구로
1842,01호선,1,1,1716,P157,병점,50400,병점,광운대,234100,서동탄,구로
1843,01호선,1,1,1020,118,월계,50400,광운대,연천,240600,인천,의정부
1844,01호선,2,2,1801,143,개봉,50430,구로,인천,235130,의정부,인천
1845,01호선,2,1,1801,143,개봉,50430,구로,인천,235800,의정부,인천
1846,01호선,2,3,1801,143,개봉,50430,구로,인천,235130,의정부,인천
1847,01호선,2,1,1020,118,월계,50430,창동,인천,243900,연천,광운대
1848,01호선,1,1,1815,151,부개,50430,부평,동두천,240700,인천,구로
1849,01호선,2,1,1702,P142,가산디지털단지,50430,구로,천안,234300,광운대,서동탄
1850,01호선,2,2,1702,P142,가산디지털단지,50430,구로,천안,234500,광운대,병점
1851,01호선,2,3,1702,P142,가산디지털단지,50430,구로,천안,234500,광운대,병점
1852,01호선,2,1,1017,121,신이문,50500,광운대,인천,240500,의정부,서울역
1853,01호선,2,1,1906,110,의정부,50500,의정부,인천,241930,연천,광운대
1854,01호선,2,1,1006,139,영등포,50500,영등포,인천,242800,의정부,구로
1855,01호선,1,2,1407,P176,온양온천,50500,신창,광운대,235000,신창,천안
1856,01호선,1,3,1407,P176,온양온천,50500,신창,광운대,235000,신창,천안
1857,01호선,1,1,1407,P176,온양온천,50500,신창,광운대,235000,신창,천안
1858,01호선,2,3,1017,121,신이문,50500,광운대,인천,234200,소요산,구로
1859,01호선,2,2,1017,121,신이문,50500,광운대,인천,234200,소요산,구로
1860,01호선,1,3,1006,139,영등포,50500,구로,동두천,235730,인천,서울역
1861,01호선,1,2,1006,139,영등포,50500,구로,동두천,235730,인천,서울역
1862,01호선,1,1,1006,139,영등포,50500,구로,동두천,240630,인천,동묘앞
1863,01호선,1,3,1019,119,광운대,50500,광운대,연천,240600,인천,의정부
1864,01호선,1,2,1019,119,광운대,50500,광운대,연천,240600,인천,의정부
1865,01호선,1,1,1727,P168,두정,50530,천안,청량리,234500,신창,병점
1866,01호선,1,3,1727,P168,두정,50530,천안,청량리,233500,신창,병점
1867,01호선,1,2,1727,P168,두정,50530,천안,청량리,233500,신창,병점
1868,01호선,1,1,1817,159,도원,50600,인천,동두천,234800,인천,구로
1869,01호선,1,3,1817,159,도원,50600,인천,양주,234000,인천,구로
1870,01호선,1,2,1817,159,도원,50600,인천,양주,234000,인천,구로
1871,01호선,2,2,1718,P159,오산대,50600,병점,신창,233700,광운대,천안
1872,01호선,2,1,1718,P159,오산대,50600,병점,신창,233630,청량리,천안
1873,01호선,2,3,1718,P159,오산대,50600,병점,신창,233700,광운대,천안
1874,01호선,2,1,1016,122,외대앞,50630,광운대,인천,240630,의정부,서울역
1875,01호선,2,1,1908,108,녹양,50630,양주,인천,241500,연천,광운대
1876,01호선,1,1,1805,150,송내,50630,부평,동두천,240900,인천,구로
1877,01호선,2,3,1016,122,외대앞,50630,광운대,인천,234330,소요산,구로
1878,01호선,2,2,1016,122,외대앞,50630,광운대,인천,234330,소요산,구로
1879,01호선,1,1,1021,117,녹천,50630,광운대,연천,240830,인천,의정부
1880,01호선,2,2,1802,144,오류동,50700,구로,인천,235400,의정부,인천
1881,01호선,2,1,1802,144,오류동,50700,구로,인천,240030,의정부,인천
1882,01호선,2,3,1802,144,오류동,50700,구로,인천,235400,의정부,인천
1883,01호선,2,1,1714,P143,독산,50700,구로,천안,234530,광운대,서동탄
1884,01호선,2,2,1714,P143,독산,50700,구로,천안,234730,광운대,병점
1885,01호선,2,3,1714,P143,독산,50700,구로,천안,234730,광운대,병점
1886,01호선,1,3,1020,118,월계,50700,광운대,연천,240800,인천,의정부
1887,01호선,1,2,1020,118,월계,50700,광운대,연천,240800,인천,의정부
1888,01호선,2,1,1007,140,신도림,50730,영등포,인천,243030,의정부,구로
1889,01호선,1,1,1032,138,신길,50730,구로,동두천,240900,인천,동묘앞
1890,01호선,1,3,1032,138,신길,50730,구로,동두천,240000,인천,서울역
1891,01호선,1,2,1032,138,신길,50730,구로,동두천,240000,인천,서울역
1892,01호선,2,2,1906,110,의정부,50800,의정부,인천,242030,연천,광운대
1893,01호선,2,3,1906,110,의정부,50800,의정부,인천,242030,연천,광운대
1894,01호선,1,1,1810,158,제물포,50800,인천,동두천,235000,인천,구로
1895,01호선,2,1,1905,111,회룡,50800,의정부,인천,242230,연천,광운대
1896,01호선,1,3,1806,152,부평,50800,부평,소요산,235630,인천,구로
1897,01호선,1,2,1806,152,부평,50800,부평,소요산,235630,인천,구로
1898,01호선,1,3,1810,158,제물포,50800,인천,양주,234200,인천,구로
1899,01호선,1,2,1810,158,제물포,50800,인천,양주,234200,인천,구로
1900,01호선,2,1,1015,123,회기,50830,광운대,인천,240830,의정부,서울역
1901,01호선,2,1,1907,109,가능,50830,양주,인천,241700,연천,광운대
1902,01호선,1,1,1822,149,중동,50830,부평,동두천,241100,인천,구로
1903,01호선,1,2,1715,P156,세류,50830,병점,광운대,234530,서동탄,구로
1904,01호선,1,3,1715,P156,세류,50830,병점,광운대,234530,서동탄,구로
1905,01호선,1,1,1715,P156,세류,50830,병점,광운대,234530,서동탄,구로
1906,01호선,2,2,1015,123,회기,50830,광운대,인천,234530,소요산,구로
1907,01호선,2,3,1015,123,회기,50830,광운대,인천,234530,소요산,구로
1908,01호선,1,1,1022,116,창동,50830,광운대,연천,241030,인천,의정부
1909,01호선,2,3,1006,139,영등포,50900,영등포,인천,242300,소요산,구로
1910,01호선,2,2,1006,139,영등포,50900,영등포,인천,242300,소요산,구로
1911,01호선,1,1,1005,137,대방,50900,구로,동두천,241030,인천,동묘앞
1912,01호선,1,3,1005,137,대방,50900,구로,동두천,240130,인천,서울역
1913,01호선,1,2,1005,137,대방,50900,구로,동두천,240130,인천,서울역
1914,01호선,1,2,1405,P174,배방,50930,신창,광운대,235430,신창,천안
1915,01호선,1,3,1405,P174,배방,50930,신창,광운대,235430,신창,천안
1916,01호선,1,1,1405,P174,배방,50930,신창,광운대,235430,신창,천안
1917,01호선,2,1,1703,P144,금천구청,50930,구로,천안,234800,광운대,서동탄
1918,01호선,2,2,1703,P144,금천구청,50930,구로,천안,235000,광운대,병점
1919,01호선,2,3,1703,P144,금천구청,50930,구로,천안,235000,광운대,병점
1920,01호선,1,3,1021,117,녹천,50930,광운대,연천,241030,인천,의정부
1921,01호선,1,2,1021,117,녹천,50930,광운대,연천,241030,인천,의정부
1922,01호선,2,2,1821,145,온수,51000,구로,인천,235700,의정부,인천
1923,01호선,2,1,1821,145,온수,51000,구로,인천,240330,의정부,인천
1924,01호선,2,3,1821,145,온수,51000,구로,인천,235700,의정부,인천
1925,01호선,1,1,1823,157,도화,51000,인천,동두천,235200,인천,구로
1926,01호선,1,2,1823,157,도화,51000,인천,양주,234400,인천,구로
1927,01호선,1,3,1823,157,도화,51000,인천,양주,234400,인천,구로
1928,01호선,2,2,1719,P160,오산,51000,병점,신창,234100,광운대,천안
1929,01호선,2,1,1719,P160,오산,51000,병점,신창,234030,청량리,천안
1930,01호선,2,3,1719,P160,오산,51000,병점,신창,234100,광운대,천안
1931,01호선,2,1,1904,112,망월사,51030,의정부,인천,242500,연천,광운대
1932,01호선,1,2,1815,151,부개,51030,부평,소요산,235900,인천,구로
1933,01호선,1,3,1815,151,부개,51030,부평,소요산,235900,인천,구로
1934,01호선,1,3,1726,P167,직산,51030,천안,청량리,234000,신창,병점
1935,01호선,1,1,1726,P167,직산,51030,천안,청량리,235000,신창,병점
1936,01호선,1,2,1726,P167,직산,51030,천안,청량리,234000,신창,병점
1937,01호선,2,3,1905,111,회룡,51100,의정부,인천,242330,연천,광운대
1938,01호선,2,2,1905,111,회룡,51100,의정부,인천,242330,연천,광운대
1939,01호선,1,1,1804,148,부천,51100,부평,동두천,241330,인천,구로
1940,01호선,1,1,1901,115,방학,51100,광운대,연천,241300,인천,의정부
1941,01호선,2,1,158,124,청량리,51130,광운대,인천,244200,청량리,서울역
1942,01호선,2,2,1007,140,신도림,51130,영등포,인천,242530,소요산,구로
1943,01호선,2,3,1007,140,신도림,51130,영등포,인천,242530,소요산,구로
1944,01호선,2,3,158,124,청량리,51130,광운대,인천,234830,소요산,구로
1945,01호선,2,2,158,124,청량리,51130,광운대,인천,234830,소요산,구로
1946,01호선,1,2,1004,136,노량진,51130,구로,동두천,240400,인천,서울역
1947,01호선,1,1,1004,136,노량진,51130,구로,동두천,241300,인천,동묘앞
1948,01호선,1,3,1004,136,노량진,51130,구로,동두천,240400,인천,서울역
1949,01호선,1,2,1022,116,창동,51130,광운대,연천,241230,인천,의정부
1950,01호선,1,3,1022,116,창동,51130,광운대,연천,241230,인천,의정부
1951,01호선,2,2,1803,146,역곡,51200,구로,인천,235900,의정부,인천
1952,01호선,2,3,1803,146,역곡,51200,구로,인천,235900,의정부,인천
1953,01호선,2,1,1803,146,역곡,51200,구로,인천,240530,의정부,인천
1954,01호선,2,3,1909,107,양주,51200,양주,인천,241330,연천,광운대
1955,01호선,2,2,1909,107,양주,51200,양주,인천,241330,연천,광운대
1956,01호선,1,1,1809,156,주안,51200,인천,동두천,235400,인천,구로
1957,01호선,1,3,1809,156,주안,51200,인천,양주,234600,인천,구로
1958,01호선,1,2,1809,156,주안,51200,인천,양주,234600,인천,구로
1959,01호선,1,1,1713,P155,수원,51200,병점,광운대,234900,서동탄,구로
1960,01호선,1,3,1713,P155,수원,51200,병점,광운대,234900,서동탄,구로
1961,01호선,1,2,1713,P155,수원,51200,병점,광운대,234900,서동탄,구로
1962,01호선,1,2,1805,150,송내,51230,부평,소요산,240100,인천,구로
1963,01호선,1,3,1805,150,송내,51230,부평,소요산,240100,인천,구로
1964,01호선,2,1,1704,P145,석수,51230,구로,천안,235100,광운대,서동탄
1965,01호선,2,3,1704,P145,석수,51230,구로,천안,235300,광운대,병점
1966,01호선,2,2,1704,P145,석수,51230,구로,천안,235300,광운대,병점
1967,01호선,1,1,1814,147,소사,51300,부평,동두천,241530,인천,구로
1968,01호선,1,3,1404,P173,탕정,51300,신창,광운대,235800,신창,천안
1969,01호선,1,2,1404,P173,탕정,51300,신창,광운대,235800,신창,천안
1970,01호선,1,1,1404,P173,탕정,51300,신창,광운대,235800,신창,천안
1971,01호선,1,1,1902,114,도봉,51300,광운대,연천,241500,인천,의정부
1972,01호선,2,1,157,125,제기동,51330,광운대,인천,244400,청량리,서울역
1973,01호선,2,3,1904,112,망월사,51330,의정부,인천,242600,연천,광운대
1974,01호선,2,2,1904,112,망월사,51330,의정부,인천,242600,연천,광운대
1975,01호선,2,1,1903,113,도봉산,51330,의정부,인천,242800,연천,광운대
1976,01호선,2,2,157,125,제기동,51330,광운대,인천,235030,소요산,구로
1977,01호선,2,3,157,125,제기동,51330,광운대,인천,235030,소요산,구로
1978,01호선,2,1,1720,P161,진위,51330,병점,신창,234400,청량리,천안
1979,01호선,2,3,1720,P161,진위,51330,병점,신창,234430,광운대,천안
1980,01호선,2,2,1720,P161,진위,51330,병점,신창,234430,광운대,천안
1981,01호선,1,3,1901,115,방학,51400,광운대,연천,241500,인천,의정부
1982,01호선,1,2,1901,115,방학,51400,광운대,연천,241500,인천,의정부
1983,01호선,2,1,1814,147,소사,51430,구로,인천,240800,의정부,인천
1984,01호선,2,3,1814,147,소사,51430,구로,인천,240130,의정부,인천
1985,01호선,2,2,1814,147,소사,51430,구로,인천,240130,의정부,인천
1986,01호선,2,2,1908,108,녹양,51430,양주,인천,241600,연천,광운대
1987,01호선,2,3,1908,108,녹양,51430,양주,인천,241600,연천,광운대
1988,01호선,1,1,1816,155,간석,51430,인천,동두천,235630,인천,구로
1989,01호선,1,3,1822,149,중동,51430,부평,소요산,240300,인천,구로
1990,01호선,1,2,1822,149,중동,51430,부평,소요산,240300,인천,구로
1991,01호선,1,2,1816,155,간석,51430,인천,양주,234830,인천,구로
1992,01호선,1,3,1816,155,간석,51430,인천,양주,234830,인천,구로
